$spouts,$max_spout,$sorters,$emit_freq,$chunk_size,$message_size,<$throughput
1,10000,12,60,2.00E+06,1.00E+05,1.54E+05
1,10000,12,60,1.00E+07,1000,1.51E+05
1,10000,12,60,1.00E+07,10000,1.47E+05
1,10000,12,60,1.00E+07,1.00E+05,1.55E+05
1,10000,12,120,1.00E+05,1000,1.73E+05
1,10000,12,120,1.00E+05,10000,1.56E+05
1,10000,12,120,1.00E+05,1.00E+05,1.54E+05
1,10000,12,120,1.00E+06,1000,1.70E+05
1,10000,12,120,1.00E+06,10000,1.54E+05
1,10000,12,120,1.00E+06,1.00E+05,1.46E+05
1,10000,12,120,2.00E+06,1000,1.40E+05
1,10000,12,120,2.00E+06,10000,1.52E+05
1,10000,12,120,2.00E+06,1.00E+05,1.58E+05
1,10000,12,120,1.00E+07,1000,1.52E+05
1,10000,12,120,1.00E+07,10000,1.46E+05
1,10000,12,120,1.00E+07,1.00E+05,1.57E+05
1,10000,12,300,1.00E+05,1000,1.49E+05
1,10000,12,300,1.00E+05,10000,1.68E+05
1,10000,12,300,1.00E+05,1.00E+05,1.57E+05
1,10000,12,300,1.00E+06,1000,1.41E+05
1,10000,12,300,1.00E+06,10000,1.66E+05
1,10000,12,300,1.00E+06,1.00E+05,1.58E+05
1,10000,12,300,2.00E+06,1000,1.53E+05
1,10000,12,300,2.00E+06,10000,1.50E+05
1,10000,12,300,2.00E+06,1.00E+05,1.47E+05
1,10000,12,300,1.00E+07,1000,1.40E+05
1,10000,12,300,1.00E+07,10000,1.44E+05
1,10000,12,300,1.00E+07,1.00E+05,1.44E+05
1,10000,15,1,1.00E+05,1000,1.61E+05
1,10000,15,1,1.00E+05,10000,1.64E+05
1,10000,15,1,1.00E+05,1.00E+05,1.64E+05
1,10000,15,1,1.00E+06,1000,1.50E+05
1,10000,15,1,1.00E+06,10000,1.59E+05
1,10000,15,1,1.00E+06,1.00E+05,1.56E+05
1,10000,15,1,2.00E+06,1000,1.52E+05
1,10000,15,1,2.00E+06,10000,1.46E+05
1,10000,15,1,2.00E+06,1.00E+05,1.51E+05
1,10000,15,1,1.00E+07,1000,82830
1,10000,15,1,1.00E+07,10000,95375
1,10000,15,1,1.00E+07,1.00E+05,1.03E+05
1,10000,15,10,1.00E+05,1000,1.44E+05
1,10000,15,10,1.00E+05,10000,1.57E+05
1,10000,15,10,1.00E+05,1.00E+05,1.61E+05
1,10000,15,10,1.00E+06,1000,1.57E+05
1,10000,15,10,1.00E+06,10000,1.55E+05
1,10000,15,10,1.00E+06,1.00E+05,1.54E+05
1,10000,15,10,2.00E+06,1000,1.48E+05
1,10000,15,10,2.00E+06,10000,1.60E+05
1,10000,15,10,2.00E+06,1.00E+05,1.54E+05
1,10000,15,10,1.00E+07,1000,1.38E+05
1,10000,15,10,1.00E+07,10000,1.37E+05
1,10000,15,10,1.00E+07,1.00E+05,1.33E+05
1,10000,15,60,1.00E+05,1000,1.55E+05
1,10000,15,60,1.00E+05,10000,1.52E+05
1,10000,15,60,1.00E+05,1.00E+05,1.51E+05
1,10000,15,60,1.00E+06,1000,1.53E+05
1,10000,15,60,1.00E+06,10000,1.54E+05
1,10000,15,60,1.00E+06,1.00E+05,1.44E+05
1,10000,15,60,2.00E+06,1000,1.64E+05
1,10000,15,60,2.00E+06,10000,1.52E+05
1,10000,15,60,2.00E+06,1.00E+05,1.55E+05
1,10000,15,60,1.00E+07,1000,1.53E+05
1,10000,15,60,1.00E+07,10000,1.53E+05
1,10000,15,60,1.00E+07,1.00E+05,1.48E+05
1,10000,15,120,1.00E+05,1000,1.71E+05
1,10000,15,120,1.00E+05,10000,1.61E+05
1,10000,15,120,1.00E+05,1.00E+05,1.61E+05
1,10000,15,120,1.00E+06,1000,1.60E+05
1,10000,15,120,1.00E+06,10000,1.57E+05
1,10000,15,120,1.00E+06,1.00E+05,1.40E+05
1,10000,15,120,2.00E+06,1000,1.60E+05
1,10000,15,120,2.00E+06,10000,1.50E+05
1,10000,15,120,2.00E+06,1.00E+05,1.42E+05
1,10000,15,120,1.00E+07,1000,1.45E+05
1,10000,15,120,1.00E+07,10000,1.57E+05
1,10000,15,120,1.00E+07,1.00E+05,1.45E+05
1,10000,15,300,1.00E+05,1000,1.72E+05
1,10000,15,300,1.00E+05,10000,1.70E+05
1,10000,15,300,1.00E+05,1.00E+05,1.50E+05
1,10000,15,300,1.00E+06,1000,1.71E+05
1,10000,15,300,1.00E+06,10000,1.53E+05
1,10000,15,300,1.00E+06,1.00E+05,1.55E+05
1,10000,15,300,2.00E+06,1000,1.57E+05
1,10000,15,300,2.00E+06,10000,1.50E+05
1,10000,15,300,2.00E+06,1.00E+05,1.60E+05
1,10000,15,300,1.00E+07,1000,1.61E+05
1,10000,15,300,1.00E+07,10000,1.54E+05
1,10000,15,300,1.00E+07,1.00E+05,1.64E+05
1,10000,18,1,1.00E+05,1000,1.61E+05
1,10000,18,1,1.00E+05,10000,1.59E+05
1,10000,18,1,1.00E+05,1.00E+05,1.59E+05
1,10000,18,1,1.00E+06,1000,1.53E+05
1,10000,18,1,1.00E+06,10000,1.55E+05
1,10000,18,1,1.00E+06,1.00E+05,1.48E+05
1,10000,18,1,2.00E+06,1000,1.47E+05
1,10000,18,1,2.00E+06,10000,1.52E+05
1,10000,18,1,2.00E+06,1.00E+05,1.52E+05
1,10000,18,1,1.00E+07,1000,1.09E+05
1,10000,18,1,1.00E+07,10000,1.11E+05
1,10000,18,1,1.00E+07,1.00E+05,80106
1,10000,18,10,1.00E+05,1000,1.53E+05
1,10000,18,10,1.00E+05,10000,1.60E+05
1,10000,18,10,1.00E+05,1.00E+05,1.63E+05
1,10000,18,10,1.00E+06,1000,1.66E+05
1,10000,18,10,1.00E+06,10000,1.63E+05
1,10000,18,10,1.00E+06,1.00E+05,1.56E+05
1,10000,18,10,2.00E+06,1000,1.61E+05
1,10000,18,10,2.00E+06,10000,1.61E+05
1,10000,18,10,2.00E+06,1.00E+05,1.56E+05
1,10000,18,10,1.00E+07,1000,1.44E+05
1,10000,18,10,1.00E+07,10000,1.36E+05
1,10000,18,10,1.00E+07,1.00E+05,1.41E+05
1,10000,18,60,1.00E+05,1000,1.51E+05
1,10000,18,60,1.00E+05,10000,1.59E+05
1,10000,18,60,1.00E+05,1.00E+05,1.47E+05
1,10000,18,60,1.00E+06,1000,1.65E+05
1,10000,18,60,1.00E+06,10000,1.54E+05
1,10000,18,60,1.00E+06,1.00E+05,1.60E+05
1,10000,18,60,2.00E+06,1000,1.74E+05
1,10000,18,60,2.00E+06,10000,1.55E+05
1,10000,18,60,2.00E+06,1.00E+05,1.68E+05
1,10000,18,60,1.00E+07,1000,1.51E+05
1,10000,18,60,1.00E+07,10000,1.52E+05
1,10000,18,60,1.00E+07,1.00E+05,1.56E+05
1,10000,18,120,1.00E+05,1000,1.64E+05
1,10000,18,120,1.00E+05,10000,1.79E+05
1,10000,18,120,1.00E+05,1.00E+05,1.66E+05
1,10000,18,120,1.00E+06,1000,1.60E+05
1,10000,18,120,1.00E+06,10000,1.54E+05
1,10000,18,120,1.00E+06,1.00E+05,1.48E+05
1,10000,18,120,2.00E+06,1000,1.49E+05
1,10000,18,120,2.00E+06,10000,1.58E+05
1,10000,18,120,2.00E+06,1.00E+05,1.53E+05
1,10000,18,120,1.00E+07,1000,1.33E+05
1,10000,18,120,1.00E+07,10000,1.54E+05
1,10000,18,120,1.00E+07,1.00E+05,1.65E+05
1,10000,18,300,1.00E+05,1000,1.48E+05
1,10000,18,300,1.00E+05,10000,1.65E+05
1,10000,18,300,1.00E+05,1.00E+05,1.65E+05
1,10000,18,300,1.00E+06,1000,1.64E+05
1,10000,18,300,1.00E+06,10000,1.52E+05
1,10000,18,300,1.00E+06,1.00E+05,1.57E+05
1,10000,18,300,2.00E+06,1000,1.56E+05
1,10000,18,300,2.00E+06,10000,1.63E+05
1,10000,18,300,2.00E+06,1.00E+05,1.57E+05
1,10000,18,300,1.00E+07,1000,1.45E+05
1,10000,18,300,1.00E+07,10000,1.48E+05
1,10000,18,300,1.00E+07,1.00E+05,1.53E+05
3,10,1,1,1.00E+05,1000,6373.8
3,10,1,1,1.00E+05,10000,874.56
3,10,1,1,1.00E+05,1.00E+05,103.19
3,10,1,1,1.00E+06,1000,5908
3,10,1,1,1.00E+06,10000,886.94
3,10,1,1,1.00E+06,1.00E+05,100.18
3,10,1,1,2.00E+06,1000,5647.7
3,10,1,1,2.00E+06,10000,898.44
3,10,1,1,2.00E+06,1.00E+05,98.312
3,10,1,1,1.00E+07,1000,5692.8
3,10,1,1,1.00E+07,10000,862.62
3,10,1,1,1.00E+07,1.00E+05,91.688
3,10,1,10,1.00E+05,1000,5969.8
3,10,1,10,1.00E+05,10000,931.38
3,10,1,10,1.00E+05,1.00E+05,89.938
3,10,1,10,1.00E+06,1000,6296.1
3,10,1,10,1.00E+06,10000,942.82
3,10,1,10,1.00E+06,1.00E+05,116
3,10,1,10,2.00E+06,1000,6455.8
3,10,1,10,2.00E+06,10000,887.88
3,10,1,10,2.00E+06,1.00E+05,87
3,10,1,10,1.00E+07,1000,5689.3
3,10,1,10,1.00E+07,10000,880.94
3,10,1,10,1.00E+07,1.00E+05,99.25
3,10,1,60,1.00E+05,1000,6396.2
3,10,1,60,1.00E+05,10000,939.69
3,10,1,60,1.00E+05,1.00E+05,92.688
3,10,1,60,1.00E+06,1000,6225.9
3,10,1,60,1.00E+06,10000,958.06
3,10,1,60,1.00E+06,1.00E+05,115.38
3,10,1,60,2.00E+06,1000,5964.1
3,10,1,60,2.00E+06,10000,945.69
3,10,1,60,2.00E+06,1.00E+05,103.12
3,10,1,60,1.00E+07,1000,6349.5
3,10,1,60,1.00E+07,10000,991.76
3,10,1,60,1.00E+07,1.00E+05,88.438
3,10,1,120,1.00E+05,1000,6457.9
3,10,1,120,1.00E+05,10000,920.82
3,10,1,120,1.00E+05,1.00E+05,84.125
3,10,1,120,1.00E+06,1000,6409.1
3,10,1,120,1.00E+06,10000,903.75
3,10,1,120,1.00E+06,1.00E+05,103.76
3,10,1,120,2.00E+06,1000,6309.5
3,10,1,120,2.00E+06,10000,905.53
3,10,1,120,2.00E+06,1.00E+05,87.75
3,10,1,120,1.00E+07,1000,6544.4
3,10,1,120,1.00E+07,10000,856.47
3,10,1,120,1.00E+07,1.00E+05,96.688
3,10,1,300,1.00E+05,1000,6584.2
3,10,1,300,1.00E+05,10000,918.53
3,10,1,300,1.00E+05,1.00E+05,80.812
3,10,1,300,1.00E+06,1000,6387
3,10,1,300,1.00E+06,10000,939.53
3,10,1,300,1.00E+06,1.00E+05,92.375
3,10,1,300,2.00E+06,1000,6537.5
3,10,1,300,2.00E+06,10000,964.38
3,10,1,300,2.00E+06,1.00E+05,98
3,10,1,300,1.00E+07,1000,6301.6
3,10,1,300,1.00E+07,10000,1005.8
3,10,1,300,1.00E+07,1.00E+05,89.059
3,10,2,1,1.00E+05,1000,10850
3,10,2,1,1.00E+05,10000,7762.7
3,10,2,1,1.00E+05,1.00E+05,5219.5
3,10,2,1,1.00E+06,1000,10527
3,10,2,1,1.00E+06,10000,7551.2
3,10,2,1,1.00E+06,1.00E+05,4654.2
3,10,2,1,2.00E+06,1000,10603
3,10,2,1,2.00E+06,10000,7607.4
3,10,2,1,2.00E+06,1.00E+05,4741.2
3,10,2,1,1.00E+07,1000,10181
3,10,2,1,1.00E+07,10000,7598.4
3,10,2,1,1.00E+07,1.00E+05,4507.1
3,10,2,10,1.00E+05,1000,11425
3,10,2,10,1.00E+05,10000,7854.8
3,10,2,10,1.00E+05,1.00E+05,4482.8
3,10,2,10,1.00E+06,1000,11565
3,10,2,10,1.00E+06,10000,7507.9
3,10,2,10,1.00E+06,1.00E+05,4830.1
3,10,2,10,2.00E+06,1000,10941
3,10,2,10,2.00E+06,10000,7337.6
3,10,2,10,2.00E+06,1.00E+05,4646.4
3,10,2,10,1.00E+07,1000,10625
3,10,2,10,1.00E+07,10000,7549.7
3,10,2,10,1.00E+07,1.00E+05,4349.4
3,10,2,60,1.00E+05,1000,11311
3,10,2,60,1.00E+05,10000,7201.3
3,10,2,60,1.00E+05,1.00E+05,4618.4
3,10,2,60,1.00E+06,1000,10838
3,10,2,60,1.00E+06,10000,7747.5
3,10,2,60,1.00E+06,1.00E+05,4891.1
3,10,2,60,2.00E+06,1000,10032
3,10,2,60,2.00E+06,10000,7479.8
3,10,2,60,2.00E+06,1.00E+05,4202
3,10,2,60,1.00E+07,1000,10253
3,10,2,60,1.00E+07,10000,7191.1
3,10,2,60,1.00E+07,1.00E+05,4009.1
3,10,2,120,1.00E+05,1000,11141
3,10,2,120,1.00E+05,10000,7547.4
3,10,2,120,1.00E+05,1.00E+05,4645.1
3,10,2,120,1.00E+06,1000,10153
3,10,2,120,1.00E+06,10000,7612.2
3,10,2,120,1.00E+06,1.00E+05,5212
3,10,2,120,2.00E+06,1000,10686
3,10,2,120,2.00E+06,10000,7325.2
3,10,2,120,2.00E+06,1.00E+05,4616.6
3,10,2,120,1.00E+07,1000,10115
3,10,2,120,1.00E+07,10000,7773.6
3,10,2,120,1.00E+07,1.00E+05,5042.2
3,10,2,300,1.00E+05,1000,11156
3,10,2,300,1.00E+05,10000,7402.6
3,10,2,300,1.00E+05,1.00E+05,4554.2
3,10,2,300,1.00E+06,1000,10477
3,10,2,300,1.00E+06,10000,7365.8
3,10,2,300,1.00E+06,1.00E+05,4428.8
3,10,2,300,2.00E+06,1000,11754
3,10,2,300,2.00E+06,10000,7704.8
3,10,2,300,2.00E+06,1.00E+05,4703.8
3,10,2,300,1.00E+07,1000,10870
3,10,2,300,1.00E+07,10000,7695.2
3,10,2,300,1.00E+07,1.00E+05,4364.8
3,10,3,1,1.00E+05,1000,15712
3,10,3,1,1.00E+05,10000,15610
3,10,3,1,1.00E+05,1.00E+05,15779
3,10,3,1,1.00E+06,1000,16078
3,10,3,1,1.00E+06,10000,14835
3,10,3,1,1.00E+06,1.00E+05,15735
3,10,3,1,2.00E+06,1000,16560
3,10,3,1,2.00E+06,10000,15248
3,10,3,1,2.00E+06,1.00E+05,15903
3,10,3,1,1.00E+07,1000,14684
3,10,3,1,1.00E+07,10000,14844
3,10,3,1,1.00E+07,1.00E+05,14918
3,10,3,10,1.00E+05,1000,15187
3,10,3,10,1.00E+05,10000,15933
3,10,3,10,1.00E+05,1.00E+05,15415
3,10,3,10,1.00E+06,1000,16100
3,10,3,10,1.00E+06,10000,14151
3,10,3,10,1.00E+06,1.00E+05,15447
3,10,3,10,2.00E+06,1000,16473
3,10,3,10,2.00E+06,10000,15356
3,10,3,10,2.00E+06,1.00E+05,16055
3,10,3,10,1.00E+07,1000,15773
3,10,3,10,1.00E+07,10000,15751
3,10,3,10,1.00E+07,1.00E+05,14987
3,10,3,60,1.00E+05,1000,15536
3,10,3,60,1.00E+05,10000,16025
3,10,3,60,1.00E+05,1.00E+05,16061
3,10,3,60,1.00E+06,1000,14990
3,10,3,60,1.00E+06,10000,15849
3,10,3,60,1.00E+06,1.00E+05,15055
3,10,3,60,2.00E+06,1000,16252
3,10,3,60,2.00E+06,10000,15769
3,10,3,60,2.00E+06,1.00E+05,14398
3,10,3,60,1.00E+07,1000,14350
3,10,3,60,1.00E+07,10000,15030
3,10,3,60,1.00E+07,1.00E+05,16114
3,10,3,120,1.00E+05,1000,14857
3,10,3,120,1.00E+05,10000,15394
3,10,3,120,1.00E+05,1.00E+05,16176
3,10,3,120,1.00E+06,1000,15546
3,10,3,120,1.00E+06,10000,15192
3,10,3,120,1.00E+06,1.00E+05,16199
3,10,3,120,2.00E+06,1000,15547
3,10,3,120,2.00E+06,10000,15767
3,10,3,120,2.00E+06,1.00E+05,16609
3,10,3,120,1.00E+07,1000,15369
3,10,3,120,1.00E+07,10000,15993
3,10,3,120,1.00E+07,1.00E+05,14362
3,10,3,300,1.00E+05,1000,14528
3,10,3,300,1.00E+05,10000,16903
3,10,3,300,1.00E+05,1.00E+05,14764
3,10,3,300,1.00E+06,1000,16318
3,10,3,300,1.00E+06,10000,15332
3,10,3,300,1.00E+06,1.00E+05,16005
3,10,3,300,2.00E+06,1000,15442
3,10,3,300,2.00E+06,10000,15048
3,10,3,300,2.00E+06,1.00E+05,16096
3,10,3,300,1.00E+07,1000,14453
3,10,3,300,1.00E+07,10000,14077
3,10,3,300,1.00E+07,1.00E+05,15463
3,10,6,1,1.00E+05,1000,16061
3,10,6,1,1.00E+05,10000,15498
3,10,6,1,1.00E+05,1.00E+05,15869
3,10,6,1,1.00E+06,1000,15525
3,10,6,1,1.00E+06,10000,16344
3,10,6,1,1.00E+06,1.00E+05,17210
3,10,6,1,2.00E+06,1000,16270
3,10,6,1,2.00E+06,10000,16414
3,10,6,1,2.00E+06,1.00E+05,15201
3,10,6,1,1.00E+07,1000,16123
3,10,6,1,1.00E+07,10000,14945
3,10,6,1,1.00E+07,1.00E+05,15296
3,10,6,10,1.00E+05,1000,15067
3,10,6,10,1.00E+05,10000,14824
3,10,6,10,1.00E+05,1.00E+05,16434
3,10,6,10,1.00E+06,1000,16363
3,10,6,10,1.00E+06,10000,14761
3,10,6,10,1.00E+06,1.00E+05,16425
3,10,6,10,2.00E+06,1000,15304
3,10,6,10,2.00E+06,10000,15043
3,10,6,10,2.00E+06,1.00E+05,16672
3,10,6,10,1.00E+07,1000,15030
3,10,6,10,1.00E+07,10000,13378
3,10,6,10,1.00E+07,1.00E+05,16006
3,10,6,60,1.00E+05,1000,15654
3,10,6,60,1.00E+05,10000,15559
3,10,6,60,1.00E+05,1.00E+05,15389
3,10,6,60,1.00E+06,1000,15621
3,10,6,60,1.00E+06,10000,14332
3,10,6,60,1.00E+06,1.00E+05,15786
3,10,6,60,2.00E+06,1000,15527
3,10,6,60,2.00E+06,10000,15690
3,10,6,60,2.00E+06,1.00E+05,15863
3,10,6,60,1.00E+07,1000,15606
3,10,6,60,1.00E+07,10000,14338
3,10,6,60,1.00E+07,1.00E+05,14620
3,10,6,120,1.00E+05,1000,15657
3,10,6,120,1.00E+05,10000,16526
3,10,6,120,1.00E+05,1.00E+05,14400
3,10,6,120,1.00E+06,1000,16347
3,10,6,120,1.00E+06,10000,15123
3,10,6,120,1.00E+06,1.00E+05,15145
3,10,6,120,2.00E+06,1000,15480
3,10,6,120,2.00E+06,10000,15956
3,10,6,120,2.00E+06,1.00E+05,15501
3,10,6,120,1.00E+07,1000,15426
3,10,6,120,1.00E+07,10000,15298
3,10,6,120,1.00E+07,1.00E+05,15032
3,10,6,300,1.00E+05,1000,15778
3,10,6,300,1.00E+05,10000,15161
3,10,6,300,1.00E+05,1.00E+05,16473
3,10,6,300,1.00E+06,1000,16539
3,10,6,300,1.00E+06,10000,15628
3,10,6,300,1.00E+06,1.00E+05,15359
3,10,6,300,2.00E+06,1000,16518
3,10,6,300,2.00E+06,10000,16654
3,10,6,300,2.00E+06,1.00E+05,15629
3,10,6,300,1.00E+07,1000,15598
3,10,6,300,1.00E+07,10000,14730
3,10,6,300,1.00E+07,1.00E+05,14590
3,10,9,1,1.00E+05,1000,15023
3,10,9,1,1.00E+05,10000,16303
3,10,9,1,1.00E+05,1.00E+05,15940
3,10,9,1,1.00E+06,1000,15037
3,10,9,1,1.00E+06,10000,15946
3,10,9,1,1.00E+06,1.00E+05,16082
3,10,9,1,2.00E+06,1000,15982
3,10,9,1,2.00E+06,10000,15864
3,10,9,1,2.00E+06,1.00E+05,15942
3,10,9,1,1.00E+07,1000,14607
3,10,9,1,1.00E+07,10000,14228
3,10,9,1,1.00E+07,1.00E+05,13186
3,10,9,10,1.00E+05,1000,14893
3,10,9,10,1.00E+05,10000,15481
3,10,9,10,1.00E+05,1.00E+05,15880
3,10,9,10,1.00E+06,1000,15240
3,10,9,10,1.00E+06,10000,15458
3,10,9,10,1.00E+06,1.00E+05,16260
3,10,9,10,2.00E+06,1000,15752
3,10,9,10,2.00E+06,10000,15933
3,10,9,10,2.00E+06,1.00E+05,15393
3,10,9,10,1.00E+07,1000,14667
3,10,9,10,1.00E+07,10000,15266
3,10,9,10,1.00E+07,1.00E+05,15005
3,10,9,60,1.00E+05,1000,16833
3,10,9,60,1.00E+05,10000,16368
3,10,9,60,1.00E+05,1.00E+05,15543
3,10,9,60,1.00E+06,1000,16196
3,10,9,60,1.00E+06,10000,14480
3,10,9,60,1.00E+06,1.00E+05,15237
3,10,9,60,2.00E+06,1000,16265
3,10,9,60,2.00E+06,10000,15977
3,10,9,60,2.00E+06,1.00E+05,15170
3,10,9,60,1.00E+07,1000,14646
3,10,9,60,1.00E+07,10000,15037
3,10,9,60,1.00E+07,1.00E+05,14771
3,10,9,120,1.00E+05,1000,16950
3,10,9,120,1.00E+05,10000,16491
3,10,9,120,1.00E+05,1.00E+05,15848
3,10,9,120,1.00E+06,1000,15534
3,10,9,120,1.00E+06,10000,15105
3,10,9,120,1.00E+06,1.00E+05,16256
3,10,9,120,2.00E+06,1000,16748
3,10,9,120,2.00E+06,10000,16259
3,10,9,120,2.00E+06,1.00E+05,15455
3,10,9,120,1.00E+07,1000,14187
3,10,9,120,1.00E+07,10000,14659
3,10,9,120,1.00E+07,1.00E+05,13928
3,10,9,300,1.00E+05,1000,16327
3,10,9,300,1.00E+05,10000,15792
3,10,9,300,1.00E+05,1.00E+05,15328
3,10,9,300,1.00E+06,1000,14463
3,10,9,300,1.00E+06,10000,14894
3,10,9,300,1.00E+06,1.00E+05,15144
3,10,9,300,2.00E+06,1000,15737
3,10,9,300,2.00E+06,10000,15190
3,10,9,300,2.00E+06,1.00E+05,16592
3,10,9,300,1.00E+07,1000,14805
3,10,9,300,1.00E+07,10000,14404
3,10,9,300,1.00E+07,1.00E+05,14997
3,10,12,1,1.00E+05,1000,14910
3,10,12,1,1.00E+05,10000,15711
3,10,12,1,1.00E+05,1.00E+05,16031
3,10,12,1,1.00E+06,1000,12423
3,10,12,1,1.00E+06,10000,11927
3,10,12,1,1.00E+06,1.00E+05,12085
3,10,12,1,2.00E+06,1000,12327
3,10,12,1,2.00E+06,10000,11822
3,10,12,1,2.00E+06,1.00E+05,11403
3,10,12,1,1.00E+07,1000,10875
3,10,12,1,1.00E+07,10000,10763
3,10,12,1,1.00E+07,1.00E+05,10771
3,10,12,10,1.00E+05,1000,10995
3,10,12,10,1.00E+05,10000,11777
3,10,12,10,1.00E+05,1.00E+05,11727
3,10,12,10,1.00E+06,1000,12134
3,10,12,10,1.00E+06,10000,11927
3,10,12,10,1.00E+06,1.00E+05,10928
3,10,12,10,2.00E+06,1000,10790
3,10,12,10,2.00E+06,10000,11623
3,10,12,10,2.00E+06,1.00E+05,11151
3,10,12,10,1.00E+07,1000,11434
3,10,12,10,1.00E+07,10000,11418
3,10,12,10,1.00E+07,1.00E+05,11037
3,10,12,60,1.00E+05,1000,11183
3,10,12,60,1.00E+05,10000,10852
3,10,12,60,1.00E+05,1.00E+05,11388
3,10,12,60,1.00E+06,1000,12149
3,10,12,60,1.00E+06,10000,11846
3,10,12,60,1.00E+06,1.00E+05,11301
3,10,12,60,2.00E+06,1000,11806
3,10,12,60,2.00E+06,10000,11067
3,10,12,60,2.00E+06,1.00E+05,10747
3,10,12,60,1.00E+07,1000,10779
3,10,12,60,1.00E+07,10000,11479
3,10,12,60,1.00E+07,1.00E+05,10385
3,10,12,120,1.00E+05,1000,11415
3,10,12,120,1.00E+05,10000,11485
3,10,12,120,1.00E+05,1.00E+05,11746
3,10,12,120,1.00E+06,1000,12100
3,10,12,120,1.00E+06,10000,11606
3,10,12,120,1.00E+06,1.00E+05,10235
3,10,12,120,2.00E+06,1000,12227
3,10,12,120,2.00E+06,10000,11070
3,10,12,120,2.00E+06,1.00E+05,11488
3,10,12,120,1.00E+07,1000,11098
3,10,12,120,1.00E+07,10000,11387
3,10,12,120,1.00E+07,1.00E+05,10951
3,10,12,300,1.00E+05,1000,11237
3,10,12,300,1.00E+05,10000,11555
3,10,12,300,1.00E+05,1.00E+05,11035
3,10,12,300,1.00E+06,1000,11081
3,10,12,300,1.00E+06,10000,10548
3,10,12,300,1.00E+06,1.00E+05,11400
3,10,12,300,2.00E+06,1000,11711
3,10,12,300,2.00E+06,10000,11931
3,10,12,300,2.00E+06,1.00E+05,11827
3,10,12,300,1.00E+07,1000,10537
3,10,12,300,1.00E+07,10000,11018
3,10,12,300,1.00E+07,1.00E+05,10327
3,10,15,1,1.00E+05,1000,9756.6
3,10,15,1,1.00E+05,10000,11418
3,10,15,1,1.00E+05,1.00E+05,11258
3,10,15,1,1.00E+06,1000,11805
3,10,15,1,1.00E+06,10000,11509
3,10,15,1,1.00E+06,1.00E+05,11506
3,10,15,1,2.00E+06,1000,11337
3,10,15,1,2.00E+06,10000,12162
3,10,15,1,2.00E+06,1.00E+05,11634
3,10,15,1,1.00E+07,1000,9635.1
3,10,15,1,1.00E+07,10000,10671
3,10,15,1,1.00E+07,1.00E+05,10082
3,10,15,10,1.00E+05,1000,11182
3,10,15,10,1.00E+05,10000,11315
3,10,15,10,1.00E+05,1.00E+05,11735
3,10,15,10,1.00E+06,1000,10503
3,10,15,10,1.00E+06,10000,11842
3,10,15,10,1.00E+06,1.00E+05,11620
3,10,15,10,2.00E+06,1000,11022
3,10,15,10,2.00E+06,10000,11144
3,10,15,10,2.00E+06,1.00E+05,10940
3,10,15,10,1.00E+07,1000,10827
3,10,15,10,1.00E+07,10000,11479
3,10,15,10,1.00E+07,1.00E+05,10815
3,10,15,60,1.00E+05,1000,10931
3,10,15,60,1.00E+05,10000,12210
3,10,15,60,1.00E+05,1.00E+05,11465
3,10,15,60,1.00E+06,1000,11375
3,10,15,60,1.00E+06,10000,11498
3,10,15,60,1.00E+06,1.00E+05,11218
3,10,15,60,2.00E+06,1000,11281
3,10,15,60,2.00E+06,10000,10426
3,10,15,60,2.00E+06,1.00E+05,11925
3,10,15,60,1.00E+07,1000,10279
3,10,15,60,1.00E+07,10000,10793
3,10,15,60,1.00E+07,1.00E+05,10773
3,10,15,120,1.00E+05,1000,11443
3,10,15,120,1.00E+05,10000,11829
3,10,15,120,1.00E+05,1.00E+05,11590
3,10,15,120,1.00E+06,1000,11469
3,10,15,120,1.00E+06,10000,11971
3,10,15,120,1.00E+06,1.00E+05,12478
3,10,15,120,2.00E+06,1000,10770
3,10,15,120,2.00E+06,10000,11429
3,10,15,120,2.00E+06,1.00E+05,11526
3,10,15,120,1.00E+07,1000,10767
3,10,15,120,1.00E+07,10000,10802
3,10,15,120,1.00E+07,1.00E+05,11085
3,10,15,300,1.00E+05,1000,11519
3,10,15,300,1.00E+05,10000,12149
3,10,15,300,1.00E+05,1.00E+05,11738
3,10,15,300,1.00E+06,1000,12153
3,10,15,300,1.00E+06,10000,10959
3,10,15,300,1.00E+06,1.00E+05,12589
3,10,15,300,2.00E+06,1000,10932
3,10,15,300,2.00E+06,10000,12348
3,10,15,300,2.00E+06,1.00E+05,11384
3,10,15,300,1.00E+07,1000,10498
3,10,15,300,1.00E+07,10000,10642
3,10,15,300,1.00E+07,1.00E+05,11004
3,10,18,1,1.00E+05,1000,11968
3,10,18,1,1.00E+05,10000,11041
3,10,18,1,1.00E+05,1.00E+05,11651
3,10,18,1,1.00E+06,1000,11940
3,10,18,1,1.00E+06,10000,12252
3,10,18,1,1.00E+06,1.00E+05,11787
3,10,18,1,2.00E+06,1000,12122
3,10,18,1,2.00E+06,10000,12661
3,10,18,1,2.00E+06,1.00E+05,11775
3,10,18,1,1.00E+07,1000,9713.4
3,10,18,1,1.00E+07,10000,9045.7
3,10,18,1,1.00E+07,1.00E+05,8806.9
3,10,18,10,1.00E+05,1000,11028
3,10,18,10,1.00E+05,10000,11610
3,10,18,10,1.00E+05,1.00E+05,10784
3,10,18,10,1.00E+06,1000,10927
3,10,18,10,1.00E+06,10000,11384
