$spouts,$max_spout,$sorters,$emit_freq,$chunk_size,$message_size,<$latency
1,10000,12,1,1.00E+07,10000,649.54
1,10000,12,1,1.00E+07,1.00E+05,418.35
1,10000,12,10,1.00E+05,1000,405.12
1,10000,12,10,1.00E+05,10000,383.83
1,10000,12,10,1.00E+05,1.00E+05,372.74
1,10000,12,10,1.00E+06,1000,390.55
1,10000,12,10,1.00E+06,10000,393.91
1,10000,12,10,1.00E+06,1.00E+05,452.57
1,10000,12,10,2.00E+06,1000,432.03
1,10000,12,10,2.00E+06,10000,450.48
1,10000,12,10,2.00E+06,1.00E+05,398.35
1,10000,12,10,1.00E+07,1000,473.95
1,10000,12,10,1.00E+07,10000,500.33
1,10000,12,10,1.00E+07,1.00E+05,455.51
1,10000,12,60,1.00E+05,1000,418.29
1,10000,12,60,1.00E+05,10000,417.38
1,10000,12,60,1.00E+05,1.00E+05,428.72
1,10000,12,60,1.00E+06,1000,371.02
1,10000,12,60,1.00E+06,10000,455.78
1,10000,12,60,1.00E+06,1.00E+05,411.4
1,10000,12,60,2.00E+06,1000,412.06
1,10000,12,60,2.00E+06,10000,391.98
1,10000,12,60,2.00E+06,1.00E+05,410.24
1,10000,12,60,1.00E+07,1000,473
1,10000,12,60,1.00E+07,10000,462.54
1,10000,12,60,1.00E+07,1.00E+05,494.34
1,10000,12,120,1.00E+05,1000,396.13
1,10000,12,120,1.00E+05,10000,385.28
1,10000,12,120,1.00E+05,1.00E+05,417.42
1,10000,12,120,1.00E+06,1000,420.69
1,10000,12,120,1.00E+06,10000,422.34
1,10000,12,120,1.00E+06,1.00E+05,394.67
1,10000,12,120,2.00E+06,1000,457.62
1,10000,12,120,2.00E+06,10000,440.24
1,10000,12,120,2.00E+06,1.00E+05,414.2
1,10000,12,120,1.00E+07,1000,522.71
1,10000,12,120,1.00E+07,10000,446.08
1,10000,12,120,1.00E+07,1.00E+05,485.49
1,10000,12,300,1.00E+05,1000,396.54
1,10000,12,300,1.00E+05,10000,385.26
1,10000,12,300,1.00E+05,1.00E+05,409.66
1,10000,12,300,1.00E+06,1000,417
1,10000,12,300,1.00E+06,10000,430.26
1,10000,12,300,1.00E+06,1.00E+05,392.44
1,10000,12,300,2.00E+06,1000,433.98
1,10000,12,300,2.00E+06,10000,401.29
1,10000,12,300,2.00E+06,1.00E+05,423
1,10000,12,300,1.00E+07,1000,523.52
1,10000,12,300,1.00E+07,10000,559.25
1,10000,12,300,1.00E+07,1.00E+05,467.34
1,10000,15,1,1.00E+05,1000,387.19
1,10000,15,1,1.00E+05,10000,426.03
1,10000,15,1,1.00E+05,1.00E+05,398.53
1,10000,15,1,1.00E+06,1000,392.33
1,10000,15,1,1.00E+06,10000,455.25
1,10000,15,1,1.00E+06,1.00E+05,375.05
1,10000,15,1,2.00E+06,1000,397.74
1,10000,15,1,2.00E+06,10000,373.19
1,10000,15,1,2.00E+06,1.00E+05,400.09
1,10000,15,1,1.00E+07,1000,535.52
1,10000,15,1,1.00E+07,10000,578.82
1,10000,15,1,1.00E+07,1.00E+05,481.8
1,10000,15,10,1.00E+05,1000,427.11
1,10000,15,10,1.00E+05,10000,381.14
1,10000,15,10,1.00E+05,1.00E+05,407.48
1,10000,15,10,1.00E+06,1000,438.7
1,10000,15,10,1.00E+06,10000,409.52
1,10000,15,10,1.00E+06,1.00E+05,389.38
1,10000,15,10,2.00E+06,1000,399.75
1,10000,15,10,2.00E+06,10000,445.59
1,10000,15,10,2.00E+06,1.00E+05,420.45
1,10000,15,10,1.00E+07,1000,504.66
1,10000,15,10,1.00E+07,10000,441.23
1,10000,15,10,1.00E+07,1.00E+05,467.85
1,10000,15,60,1.00E+05,1000,407.95
1,10000,15,60,1.00E+05,10000,461.62
1,10000,15,60,1.00E+05,1.00E+05,455.83
1,10000,15,60,1.00E+06,1000,410.77
1,10000,15,60,1.00E+06,10000,420.36
1,10000,15,60,1.00E+06,1.00E+05,448.22
1,10000,15,60,2.00E+06,1000,409.96
1,10000,15,60,2.00E+06,10000,446.88
1,10000,15,60,2.00E+06,1.00E+05,410.48
1,10000,15,60,1.00E+07,1000,588.23
1,10000,15,60,1.00E+07,10000,455.8
1,10000,15,60,1.00E+07,1.00E+05,384.88
1,10000,15,120,1.00E+05,1000,377.17
1,10000,15,120,1.00E+05,10000,430.38
1,10000,15,120,1.00E+05,1.00E+05,405.4
1,10000,15,120,1.00E+06,1000,469.88
1,10000,15,120,1.00E+06,10000,376.37
1,10000,15,120,1.00E+06,1.00E+05,476.44
1,10000,15,120,2.00E+06,1000,448.93
1,10000,15,120,2.00E+06,10000,449.68
1,10000,15,120,2.00E+06,1.00E+05,396.67
1,10000,15,120,1.00E+07,1000,619.56
1,10000,15,120,1.00E+07,10000,521.57
1,10000,15,120,1.00E+07,1.00E+05,538.87
1,10000,15,300,1.00E+05,1000,389.21
1,10000,15,300,1.00E+05,10000,399.61
1,10000,15,300,1.00E+05,1.00E+05,431.31
1,10000,15,300,1.00E+06,1000,394.99
1,10000,15,300,1.00E+06,10000,443.29
1,10000,15,300,1.00E+06,1.00E+05,405.43
1,10000,15,300,2.00E+06,1000,445.18
1,10000,15,300,2.00E+06,10000,423.85
1,10000,15,300,2.00E+06,1.00E+05,403.89
1,10000,15,300,1.00E+07,1000,723.41
1,10000,15,300,1.00E+07,10000,535.14
1,10000,15,300,1.00E+07,1.00E+05,544.38
1,10000,18,1,1.00E+05,1000,374.67
1,10000,18,1,1.00E+05,10000,410.82
1,10000,18,1,1.00E+05,1.00E+05,422.7
1,10000,18,1,1.00E+06,1000,450.28
1,10000,18,1,1.00E+06,10000,436.4
1,10000,18,1,1.00E+06,1.00E+05,431.05
1,10000,18,1,2.00E+06,1000,403.05
1,10000,18,1,2.00E+06,10000,396.51
1,10000,18,1,2.00E+06,1.00E+05,431.37
1,10000,18,1,1.00E+07,1000,598.41
1,10000,18,1,1.00E+07,10000,366.22
1,10000,18,1,1.00E+07,1.00E+05,330.39
1,10000,18,10,1.00E+05,1000,456.87
1,10000,18,10,1.00E+05,10000,392.92
1,10000,18,10,1.00E+05,1.00E+05,395.67
1,10000,18,10,1.00E+06,1000,415.68
1,10000,18,10,1.00E+06,10000,494.37
1,10000,18,10,1.00E+06,1.00E+05,420.31
1,10000,18,10,2.00E+06,1000,504.19
1,10000,18,10,2.00E+06,10000,420.41
1,10000,18,10,2.00E+06,1.00E+05,432.2
1,10000,18,10,1.00E+07,1000,518.65
1,10000,18,10,1.00E+07,10000,454.87
1,10000,18,10,1.00E+07,1.00E+05,383.07
1,10000,18,60,1.00E+05,1000,432.88
1,10000,18,60,1.00E+05,10000,440.83
1,10000,18,60,1.00E+05,1.00E+05,423.05
1,10000,18,60,1.00E+06,1000,442.14
1,10000,18,60,1.00E+06,10000,491.55
1,10000,18,60,1.00E+06,1.00E+05,423.15
1,10000,18,60,2.00E+06,1000,389
1,10000,18,60,2.00E+06,10000,441.09
1,10000,18,60,2.00E+06,1.00E+05,485.02
1,10000,18,60,1.00E+07,1000,606.76
1,10000,18,60,1.00E+07,10000,578.51
1,10000,18,60,1.00E+07,1.00E+05,610.82
1,10000,18,120,1.00E+05,1000,421.83
1,10000,18,120,1.00E+05,10000,378.84
1,10000,18,120,1.00E+05,1.00E+05,370.02
1,10000,18,120,1.00E+06,1000,457.12
1,10000,18,120,1.00E+06,10000,402.07
1,10000,18,120,1.00E+06,1.00E+05,454.91
1,10000,18,120,2.00E+06,1000,442.67
1,10000,18,120,2.00E+06,10000,486.66
1,10000,18,120,2.00E+06,1.00E+05,410.77
1,10000,18,120,1.00E+07,1000,1067.8
1,10000,18,120,1.00E+07,10000,479.75
1,10000,18,120,1.00E+07,1.00E+05,777.41
1,10000,18,300,1.00E+05,1000,438.69
1,10000,18,300,1.00E+05,10000,402.45
1,10000,18,300,1.00E+05,1.00E+05,432.52
1,10000,18,300,1.00E+06,1000,420.44
1,10000,18,300,1.00E+06,10000,456.36
1,10000,18,300,1.00E+06,1.00E+05,426.38
1,10000,18,300,2.00E+06,1000,433.45
1,10000,18,300,2.00E+06,10000,423.2
1,10000,18,300,2.00E+06,1.00E+05,452.54
1,10000,18,300,1.00E+07,1000,605.63
1,10000,18,300,1.00E+07,10000,547.74
1,10000,18,300,1.00E+07,1.00E+05,557.08
3,10,1,1,1.00E+05,1000,41.434
3,10,1,1,1.00E+05,10000,296.95
3,10,1,1,1.00E+05,1.00E+05,2803.1
3,10,1,1,1.00E+06,1000,40.939
3,10,1,1,1.00E+06,10000,298.45
3,10,1,1,1.00E+06,1.00E+05,2663.8
3,10,1,1,2.00E+06,1000,41.96
3,10,1,1,2.00E+06,10000,308.09
3,10,1,1,2.00E+06,1.00E+05,2835.4
3,10,1,1,1.00E+07,1000,43.803
3,10,1,1,1.00E+07,10000,333.77
3,10,1,1,1.00E+07,1.00E+05,2882.9
3,10,1,10,1.00E+05,1000,42.454
3,10,1,10,1.00E+05,10000,294.03
3,10,1,10,1.00E+05,1.00E+05,2908.5
3,10,1,10,1.00E+06,1000,38.975
3,10,1,10,1.00E+06,10000,309.41
3,10,1,10,1.00E+06,1.00E+05,2827.5
3,10,1,10,2.00E+06,1000,41.026
3,10,1,10,2.00E+06,10000,307.74
3,10,1,10,2.00E+06,1.00E+05,2666.9
3,10,1,10,1.00E+07,1000,41.971
3,10,1,10,1.00E+07,10000,309.59
3,10,1,10,1.00E+07,1.00E+05,2814.9
3,10,1,60,1.00E+05,1000,39.83
3,10,1,60,1.00E+05,10000,308.17
3,10,1,60,1.00E+05,1.00E+05,2911.6
3,10,1,60,1.00E+06,1000,40.482
3,10,1,60,1.00E+06,10000,317.96
3,10,1,60,1.00E+06,1.00E+05,2842.5
3,10,1,60,2.00E+06,1000,39.544
3,10,1,60,2.00E+06,10000,306.85
3,10,1,60,2.00E+06,1.00E+05,2926.5
3,10,1,60,1.00E+07,1000,38.157
3,10,1,60,1.00E+07,10000,302.68
3,10,1,60,1.00E+07,1.00E+05,3156.5
3,10,1,120,1.00E+05,1000,36.582
3,10,1,120,1.00E+05,10000,296.71
3,10,1,120,1.00E+05,1.00E+05,2990.1
3,10,1,120,1.00E+06,1000,39.708
3,10,1,120,1.00E+06,10000,303.06
3,10,1,120,1.00E+06,1.00E+05,2873.8
3,10,1,120,2.00E+06,1000,37.86
3,10,1,120,2.00E+06,10000,302.06
3,10,1,120,2.00E+06,1.00E+05,3054.8
3,10,1,120,1.00E+07,1000,38.105
3,10,1,120,1.00E+07,10000,319.17
3,10,1,120,1.00E+07,1.00E+05,2689.9
3,10,1,300,1.00E+05,1000,39.389
3,10,1,300,1.00E+05,10000,295.69
3,10,1,300,1.00E+05,1.00E+05,2791
3,10,1,300,1.00E+06,1000,38.625
3,10,1,300,1.00E+06,10000,312.13
3,10,1,300,1.00E+06,1.00E+05,2792.5
3,10,1,300,2.00E+06,1000,37.058
3,10,1,300,2.00E+06,10000,302.59
3,10,1,300,2.00E+06,1.00E+05,3007.2
3,10,1,300,1.00E+07,1000,39.417
3,10,1,300,1.00E+07,10000,306.97
3,10,1,300,1.00E+07,1.00E+05,2876.3
3,10,2,1,1.00E+05,1000,29.441
3,10,2,1,1.00E+05,10000,81.778
3,10,2,1,1.00E+05,1.00E+05,619.97
3,10,2,1,1.00E+06,1000,26.965
3,10,2,1,1.00E+06,10000,80.361
3,10,2,1,1.00E+06,1.00E+05,622.11
3,10,2,1,2.00E+06,1000,28.464
3,10,2,1,2.00E+06,10000,77.012
3,10,2,1,2.00E+06,1.00E+05,657.71
3,10,2,1,1.00E+07,1000,28.702
3,10,2,1,1.00E+07,10000,85.542
3,10,2,1,1.00E+07,1.00E+05,531.99
3,10,2,10,1.00E+05,1000,24.964
3,10,2,10,1.00E+05,10000,77.946
3,10,2,10,1.00E+05,1.00E+05,642.13
3,10,2,10,1.00E+06,1000,28.034
3,10,2,10,1.00E+06,10000,69.375
3,10,2,10,1.00E+06,1.00E+05,588.16
3,10,2,10,2.00E+06,1000,28.058
3,10,2,10,2.00E+06,10000,74.693
3,10,2,10,2.00E+06,1.00E+05,694.45
3,10,2,10,1.00E+07,1000,30.48
3,10,2,10,1.00E+07,10000,87.341
3,10,2,10,1.00E+07,1.00E+05,595.24
3,10,2,60,1.00E+05,1000,25.566
3,10,2,60,1.00E+05,10000,86.406
3,10,2,60,1.00E+05,1.00E+05,571.06
3,10,2,60,1.00E+06,1000,26.217
3,10,2,60,1.00E+06,10000,76.219
3,10,2,60,1.00E+06,1.00E+05,655.79
3,10,2,60,2.00E+06,1000,28.155
3,10,2,60,2.00E+06,10000,78.146
3,10,2,60,2.00E+06,1.00E+05,690.97
3,10,2,60,1.00E+07,1000,29.253
3,10,2,60,1.00E+07,10000,82.83
3,10,2,60,1.00E+07,1.00E+05,592.48
3,10,2,120,1.00E+05,1000,26.05
3,10,2,120,1.00E+05,10000,80.88
3,10,2,120,1.00E+05,1.00E+05,621.56
3,10,2,120,1.00E+06,1000,26.536
3,10,2,120,1.00E+06,10000,81.091
3,10,2,120,1.00E+06,1.00E+05,575.48
3,10,2,120,2.00E+06,1000,28.491
3,10,2,120,2.00E+06,10000,75.403
3,10,2,120,2.00E+06,1.00E+05,652.39
3,10,2,120,1.00E+07,1000,29.14
3,10,2,120,1.00E+07,10000,79.388
3,10,2,120,1.00E+07,1.00E+05,663.47
3,10,2,300,1.00E+05,1000,24.931
3,10,2,300,1.00E+05,10000,76.84
3,10,2,300,1.00E+05,1.00E+05,584.52
3,10,2,300,1.00E+06,1000,26.631
3,10,2,300,1.00E+06,10000,73.659
3,10,2,300,1.00E+06,1.00E+05,629.59
3,10,2,300,2.00E+06,1000,24.988
3,10,2,300,2.00E+06,10000,71.322
3,10,2,300,2.00E+06,1.00E+05,634.95
3,10,2,300,1.00E+07,1000,28.273
3,10,2,300,1.00E+07,10000,78.766
3,10,2,300,1.00E+07,1.00E+05,676.19
3,10,3,1,1.00E+05,1000,16.075
3,10,3,1,1.00E+05,10000,16.734
3,10,3,1,1.00E+05,1.00E+05,16.094
3,10,3,1,1.00E+06,1000,17.564
3,10,3,1,1.00E+06,10000,17.279
3,10,3,1,1.00E+06,1.00E+05,17.741
3,10,3,1,2.00E+06,1000,17.597
3,10,3,1,2.00E+06,10000,16.37
3,10,3,1,2.00E+06,1.00E+05,17.415
3,10,3,1,1.00E+07,1000,19.442
3,10,3,1,1.00E+07,10000,19.245
3,10,3,1,1.00E+07,1.00E+05,18.738
3,10,3,10,1.00E+05,1000,17.005
3,10,3,10,1.00E+05,10000,17.49
3,10,3,10,1.00E+05,1.00E+05,17.565
3,10,3,10,1.00E+06,1000,16.572
3,10,3,10,1.00E+06,10000,16.493
3,10,3,10,1.00E+06,1.00E+05,16.74
3,10,3,10,2.00E+06,1000,18.991
3,10,3,10,2.00E+06,10000,17.508
3,10,3,10,2.00E+06,1.00E+05,17.595
3,10,3,10,1.00E+07,1000,18.029
3,10,3,10,1.00E+07,10000,19.314
3,10,3,10,1.00E+07,1.00E+05,17.797
3,10,3,60,1.00E+05,1000,17.057
3,10,3,60,1.00E+05,10000,15.588
3,10,3,60,1.00E+05,1.00E+05,16.969
3,10,3,60,1.00E+06,1000,17.637
3,10,3,60,1.00E+06,10000,17.113
3,10,3,60,1.00E+06,1.00E+05,17.35
3,10,3,60,2.00E+06,1000,18.851
3,10,3,60,2.00E+06,10000,16.711
3,10,3,60,2.00E+06,1.00E+05,16.966
3,10,3,60,1.00E+07,1000,18.105
3,10,3,60,1.00E+07,10000,17.342
3,10,3,60,1.00E+07,1.00E+05,17.147
3,10,3,120,1.00E+05,1000,17.752
3,10,3,120,1.00E+05,10000,18.731
3,10,3,120,1.00E+05,1.00E+05,16.585
3,10,3,120,1.00E+06,1000,16.661
3,10,3,120,1.00E+06,10000,17.879
3,10,3,120,1.00E+06,1.00E+05,18.101
3,10,3,120,2.00E+06,1000,19.97
3,10,3,120,2.00E+06,10000,18.168
3,10,3,120,2.00E+06,1.00E+05,16.28
3,10,3,120,1.00E+07,1000,19.624
3,10,3,120,1.00E+07,10000,19.746
3,10,3,120,1.00E+07,1.00E+05,18.072
3,10,3,300,1.00E+05,1000,18.701
3,10,3,300,1.00E+05,10000,17.23
3,10,3,300,1.00E+05,1.00E+05,17.849
3,10,3,300,1.00E+06,1000,17.623
3,10,3,300,1.00E+06,10000,16.857
3,10,3,300,1.00E+06,1.00E+05,16.389
3,10,3,300,2.00E+06,1000,17.362
3,10,3,300,2.00E+06,10000,17.499
3,10,3,300,2.00E+06,1.00E+05,16.413
3,10,3,300,1.00E+07,1000,18.489
3,10,3,300,1.00E+07,10000,19.133
3,10,3,300,1.00E+07,1.00E+05,16.645
3,10,6,1,1.00E+05,1000,16.751
3,10,6,1,1.00E+05,10000,17.65
3,10,6,1,1.00E+05,1.00E+05,17.382
3,10,6,1,1.00E+06,1000,17.048
3,10,6,1,1.00E+06,10000,17.011
3,10,6,1,1.00E+06,1.00E+05,17.162
3,10,6,1,2.00E+06,1000,15.748
3,10,6,1,2.00E+06,10000,17.024
3,10,6,1,2.00E+06,1.00E+05,17.499
3,10,6,1,1.00E+07,1000,20.376
3,10,6,1,1.00E+07,10000,23.162
3,10,6,1,1.00E+07,1.00E+05,19.394
3,10,6,10,1.00E+05,1000,16.95
3,10,6,10,1.00E+05,10000,15.97
3,10,6,10,1.00E+05,1.00E+05,16.461
3,10,6,10,1.00E+06,1000,18.988
3,10,6,10,1.00E+06,10000,17.537
3,10,6,10,1.00E+06,1.00E+05,16.756
3,10,6,10,2.00E+06,1000,16.894
3,10,6,10,2.00E+06,10000,18.824
3,10,6,10,2.00E+06,1.00E+05,17.397
3,10,6,10,1.00E+07,1000,21.1
3,10,6,10,1.00E+07,10000,19.558
3,10,6,10,1.00E+07,1.00E+05,19.483
3,10,6,60,1.00E+05,1000,17.524
3,10,6,60,1.00E+05,10000,16.757
3,10,6,60,1.00E+05,1.00E+05,16.695
3,10,6,60,1.00E+06,1000,17.267
3,10,6,60,1.00E+06,10000,18.141
3,10,6,60,1.00E+06,1.00E+05,16.897
3,10,6,60,2.00E+06,1000,16.942
3,10,6,60,2.00E+06,10000,18.711
3,10,6,60,2.00E+06,1.00E+05,16.911
3,10,6,60,1.00E+07,1000,18.685
3,10,6,60,1.00E+07,10000,20.625
3,10,6,60,1.00E+07,1.00E+05,18.797
3,10,6,120,1.00E+05,1000,17.249
3,10,6,120,1.00E+05,10000,16.615
3,10,6,120,1.00E+05,1.00E+05,18.366
3,10,6,120,1.00E+06,1000,18.556
3,10,6,120,1.00E+06,10000,16.959
3,10,6,120,1.00E+06,1.00E+05,18.874
3,10,6,120,2.00E+06,1000,17.122
3,10,6,120,2.00E+06,10000,17.484
3,10,6,120,2.00E+06,1.00E+05,17.526
3,10,6,120,1.00E+07,1000,21.061
3,10,6,120,1.00E+07,10000,20.256
3,10,6,120,1.00E+07,1.00E+05,20.372
3,10,6,300,1.00E+05,1000,16.621
3,10,6,300,1.00E+05,10000,16.229
3,10,6,300,1.00E+05,1.00E+05,17.954
3,10,6,300,1.00E+06,1000,17.45
3,10,6,300,1.00E+06,10000,17.669
3,10,6,300,1.00E+06,1.00E+05,17.485
3,10,6,300,2.00E+06,1000,16.832
3,10,6,300,2.00E+06,10000,15.857
3,10,6,300,2.00E+06,1.00E+05,16.548
3,10,6,300,1.00E+07,1000,18.203
3,10,6,300,1.00E+07,10000,21.131
3,10,6,300,1.00E+07,1.00E+05,17.985
3,10,9,1,1.00E+05,1000,17.169
3,10,9,1,1.00E+05,10000,16.514
3,10,9,1,1.00E+05,1.00E+05,17.764
3,10,9,1,1.00E+06,1000,17.309
3,10,9,1,1.00E+06,10000,16.499
3,10,9,1,1.00E+06,1.00E+05,16.993
3,10,9,1,2.00E+06,1000,17.026
3,10,9,1,2.00E+06,10000,16.201
3,10,9,1,2.00E+06,1.00E+05,18.687
3,10,9,1,1.00E+07,1000,20.555
3,10,9,1,1.00E+07,10000,20.5
3,10,9,1,1.00E+07,1.00E+05,26.817
3,10,9,10,1.00E+05,1000,16.882
3,10,9,10,1.00E+05,10000,17.458
3,10,9,10,1.00E+05,1.00E+05,17.193
3,10,9,10,1.00E+06,1000,17.693
3,10,9,10,1.00E+06,10000,17.465
3,10,9,10,1.00E+06,1.00E+05,18.282
3,10,9,10,2.00E+06,1000,16.479
3,10,9,10,2.00E+06,10000,17.062
3,10,9,10,2.00E+06,1.00E+05,18.074
3,10,9,10,1.00E+07,1000,19.059
3,10,9,10,1.00E+07,10000,21.751
3,10,9,10,1.00E+07,1.00E+05,19.651
3,10,9,60,1.00E+05,1000,16.836
3,10,9,60,1.00E+05,10000,17.22
3,10,9,60,1.00E+05,1.00E+05,16.356
3,10,9,60,1.00E+06,1000,17.176
3,10,9,60,1.00E+06,10000,17.146
3,10,9,60,1.00E+06,1.00E+05,17.348
3,10,9,60,2.00E+06,1000,18.824
3,10,9,60,2.00E+06,10000,15.755
3,10,9,60,2.00E+06,1.00E+05,15.801
3,10,9,60,1.00E+07,1000,17.406
3,10,9,60,1.00E+07,10000,18.419
3,10,9,60,1.00E+07,1.00E+05,18.646
3,10,9,120,1.00E+05,1000,16.395
3,10,9,120,1.00E+05,10000,16.095
3,10,9,120,1.00E+05,1.00E+05,16.936
3,10,9,120,1.00E+06,1000,17.784
3,10,9,120,1.00E+06,10000,17.097
3,10,9,120,1.00E+06,1.00E+05,16.217
3,10,9,120,2.00E+06,1000,17.745
3,10,9,120,2.00E+06,10000,17.363
3,10,9,120,2.00E+06,1.00E+05,17.674
3,10,9,120,1.00E+07,1000,19.059
3,10,9,120,1.00E+07,10000,18.209
3,10,9,120,1.00E+07,1.00E+05,18.195
3,10,9,300,1.00E+05,1000,16.612
3,10,9,300,1.00E+05,10000,17.193
3,10,9,300,1.00E+05,1.00E+05,17.018
3,10,9,300,1.00E+06,1000,19.017
3,10,9,300,1.00E+06,10000,17.603
3,10,9,300,1.00E+06,1.00E+05,16.408
3,10,9,300,2.00E+06,1000,18.097
3,10,9,300,2.00E+06,10000,16.97
3,10,9,300,2.00E+06,1.00E+05,17.255
3,10,9,300,1.00E+07,1000,18.883
3,10,9,300,1.00E+07,10000,19.817
3,10,9,300,1.00E+07,1.00E+05,18.455
3,10,12,1,1.00E+05,1000,15.647
3,10,12,1,1.00E+05,10000,16.161
3,10,12,1,1.00E+05,1.00E+05,16.91
3,10,12,1,1.00E+06,1000,22.23
3,10,12,1,1.00E+06,10000,23.18
3,10,12,1,1.00E+06,1.00E+05,23.433
3,10,12,1,2.00E+06,1000,23.332
3,10,12,1,2.00E+06,10000,21.264
3,10,12,1,2.00E+06,1.00E+05,22.135
3,10,12,1,1.00E+07,1000,31.777
3,10,12,1,1.00E+07,10000,27.411
3,10,12,1,1.00E+07,1.00E+05,30.606
3,10,12,10,1.00E+05,1000,22.426
3,10,12,10,1.00E+05,10000,23.409
3,10,12,10,1.00E+05,1.00E+05,21.552
3,10,12,10,1.00E+06,1000,22.289
3,10,12,10,1.00E+06,10000,21.74
3,10,12,10,1.00E+06,1.00E+05,22.932
3,10,12,10,2.00E+06,1000,23.248
3,10,12,10,2.00E+06,10000,21.468
3,10,12,10,2.00E+06,1.00E+05,23.16
3,10,12,10,1.00E+07,1000,29.897
3,10,12,10,1.00E+07,10000,26.26
3,10,12,10,1.00E+07,1.00E+05,23.922
3,10,12,60,1.00E+05,1000,23.385
3,10,12,60,1.00E+05,10000,22.075
3,10,12,60,1.00E+05,1.00E+05,23.725
3,10,12,60,1.00E+06,1000,23.004
3,10,12,60,1.00E+06,10000,23.106
3,10,12,60,1.00E+06,1.00E+05,23.932
3,10,12,60,2.00E+06,1000,21.843
3,10,12,60,2.00E+06,10000,22.809
3,10,12,60,2.00E+06,1.00E+05,22.803
3,10,12,60,1.00E+07,1000,24.562
3,10,12,60,1.00E+07,10000,22.264
3,10,12,60,1.00E+07,1.00E+05,25.227
3,10,12,120,1.00E+05,1000,23.695
3,10,12,120,1.00E+05,10000,23.7
3,10,12,120,1.00E+05,1.00E+05,22.097
3,10,12,120,1.00E+06,1000,24.307
3,10,12,120,1.00E+06,10000,22.718
3,10,12,120,1.00E+06,1.00E+05,23.176
3,10,12,120,2.00E+06,1000,23.907
3,10,12,120,2.00E+06,10000,25.185
3,10,12,120,2.00E+06,1.00E+05,22.826
3,10,12,120,1.00E+07,1000,31.926
3,10,12,120,1.00E+07,10000,37.329
3,10,12,120,1.00E+07,1.00E+05,25.23
3,10,12,300,1.00E+05,1000,23.249
3,10,12,300,1.00E+05,10000,25.128
3,10,12,300,1.00E+05,1.00E+05,23.369
3,10,12,300,1.00E+06,1000,23.187
3,10,12,300,1.00E+06,10000,22.444
3,10,12,300,1.00E+06,1.00E+05,22.51
3,10,12,300,2.00E+06,1000,23.256
3,10,12,300,2.00E+06,10000,23.362
3,10,12,300,2.00E+06,1.00E+05,22.122
3,10,12,300,1.00E+07,1000,29.688
3,10,12,300,1.00E+07,10000,26.254
3,10,12,300,1.00E+07,1.00E+05,24.878
3,10,15,1,1.00E+05,1000,23.195
3,10,15,1,1.00E+05,10000,23.456
3,10,15,1,1.00E+05,1.00E+05,21.416
3,10,15,1,1.00E+06,1000,22.401
3,10,15,1,1.00E+06,10000,22.488
3,10,15,1,1.00E+06,1.00E+05,21.87
3,10,15,1,2.00E+06,1000,24.147
3,10,15,1,2.00E+06,10000,22.964
3,10,15,1,2.00E+06,1.00E+05,24.407
3,10,15,1,1.00E+07,1000,43.624
3,10,15,1,1.00E+07,10000,30.167
3,10,15,1,1.00E+07,1.00E+05,34.859
3,10,15,10,1.00E+05,1000,23.534
3,10,15,10,1.00E+05,10000,22.9
3,10,15,10,1.00E+05,1.00E+05,24.778
3,10,15,10,1.00E+06,1000,22.807
3,10,15,10,1.00E+06,10000,22.905
3,10,15,10,1.00E+06,1.00E+05,23.153
3,10,15,10,2.00E+06,1000,23.938
3,10,15,10,2.00E+06,10000,20.749
3,10,15,10,2.00E+06,1.00E+05,23.021
3,10,15,10,1.00E+07,1000,27.989
3,10,15,10,1.00E+07,10000,29.386
3,10,15,10,1.00E+07,1.00E+05,28.03
3,10,15,60,1.00E+05,1000,24.525
3,10,15,60,1.00E+05,10000,22.943
3,10,15,60,1.00E+05,1.00E+05,23.174
3,10,15,60,1.00E+06,1000,21.993
3,10,15,60,1.00E+06,10000,22.898
3,10,15,60,1.00E+06,1.00E+05,23.396
3,10,15,60,2.00E+06,1000,24.25
3,10,15,60,2.00E+06,10000,23.13
3,10,15,60,2.00E+06,1.00E+05,23.134
3,10,15,60,1.00E+07,1000,30.041
3,10,15,60,1.00E+07,10000,33.017
3,10,15,60,1.00E+07,1.00E+05,28.241
3,10,15,120,1.00E+05,1000,23.693
3,10,15,120,1.00E+05,10000,24.743
3,10,15,120,1.00E+05,1.00E+05,22.403
3,10,15,120,1.00E+06,1000,23.072
3,10,15,120,1.00E+06,10000,24.473
3,10,15,120,1.00E+06,1.00E+05,22.342
3,10,15,120,2.00E+06,1000,22.599
3,10,15,120,2.00E+06,10000,26.242
3,10,15,120,2.00E+06,1.00E+05,22.402
3,10,15,120,1.00E+07,1000,43.034
3,10,15,120,1.00E+07,10000,32.799
3,10,15,120,1.00E+07,1.00E+05,32.374
3,10,15,300,1.00E+05,1000,22.788
3,10,15,300,1.00E+05,10000,23.46
3,10,15,300,1.00E+05,1.00E+05,23.709
3,10,15,300,1.00E+06,1000,24.696
3,10,15,300,1.00E+06,10000,23.005
3,10,15,300,1.00E+06,1.00E+05,22.628
3,10,15,300,2.00E+06,1000,23.929
3,10,15,300,2.00E+06,10000,22.954
3,10,15,300,2.00E+06,1.00E+05,23.039
3,10,15,300,1.00E+07,1000,41.993
3,10,15,300,1.00E+07,10000,42.231
3,10,15,300,1.00E+07,1.00E+05,31.069
